Date,GMT,EDT,Predicted,Verified,Sample,meters
2017-07-22,4:00,0:00,0.721,0.83,NA,0.254
2017-07-22,4:06,0:06,0.706,0.82,NA,0.25
2017-07-22,4:12,0:12,0.692,0.81,NA,0.247
2017-07-22,4:18,0:18,0.677,0.78,NA,0.238
2017-07-22,4:24,0:24,0.663,0.75,NA,0.227
2017-07-22,4:30,0:30,0.649,0.73,NA,0.222
2017-07-22,4:36,0:36,0.635,0.72,NA,0.22
2017-07-22,4:42,0:42,0.621,0.72,NA,0.218
2017-07-22,4:48,0:48,0.608,0.72,NA,0.22
2017-07-22,4:54,0:54,0.595,0.72,NA,0.22
2017-07-22,5:00,1:00,0.582,0.7,NA,0.213
2017-07-22,5:06,1:06,0.569,0.65,NA,0.198
2017-07-22,5:12,1:12,0.557,0.65,NA,0.197
2017-07-22,5:18,1:18,0.545,0.63,NA,0.193
2017-07-22,5:24,1:24,0.534,0.63,NA,0.193
2017-07-22,5:30,1:30,0.522,0.61,NA,0.185
2017-07-22,5:36,1:36,0.511,0.62,NA,0.19
2017-07-22,5:42,1:42,0.501,0.59,NA,0.181
2017-07-22,5:48,1:48,0.491,0.55,NA,0.167
2017-07-22,5:54,1:54,0.481,0.57,NA,0.173
2017-07-22,6:00,2:00,0.471,0.55,NA,0.168
2017-07-22,6:06,2:06,0.462,0.52,NA,0.158
2017-07-22,6:12,2:12,0.453,0.52,NA,0.158
2017-07-22,6:18,2:18,0.444,0.53,NA,0.161
2017-07-22,6:24,2:24,0.436,0.51,NA,0.155
2017-07-22,6:30,2:30,0.428,0.51,NA,0.154
2017-07-22,6:36,2:36,0.42,0.49,NA,0.15
2017-07-22,6:42,2:42,0.412,0.5,NA,0.151
2017-07-22,6:48,2:48,0.405,0.48,NA,0.145
2017-07-22,6:54,2:54,0.398,0.48,NA,0.145
2017-07-22,7:00,3:00,0.392,0.46,NA,0.139
2017-07-22,7:06,3:06,0.385,0.48,NA,0.145
2017-07-22,7:12,3:12,0.379,0.44,NA,0.134
2017-07-22,7:18,3:18,0.373,0.44,NA,0.135
2017-07-22,7:24,3:24,0.368,0.45,NA,0.138
2017-07-22,7:30,3:30,0.363,0.46,NA,0.14
2017-07-22,7:36,3:36,0.358,0.42,NA,0.128
2017-07-22,7:42,3:42,0.353,0.45,NA,0.136
2017-07-22,7:48,3:48,0.349,0.41,NA,0.126
2017-07-22,7:54,3:54,0.344,0.42,NA,0.127
2017-07-22,8:00,4:00,0.34,0.46,NA,0.141
2017-07-22,8:06,4:06,0.337,0.44,NA,0.134
2017-07-22,8:12,4:12,0.333,0.42,NA,0.128
2017-07-22,8:18,4:18,0.33,0.44,NA,0.133
2017-07-22,8:24,4:24,0.327,0.44,NA,0.134
2017-07-22,8:30,4:30,0.324,0.41,NA,0.126
2017-07-22,8:36,4:36,0.321,0.41,NA,0.125
2017-07-22,8:42,4:42,0.319,0.41,NA,0.126
2017-07-22,8:48,4:48,0.317,0.39,NA,0.12
2017-07-22,8:54,4:54,0.314,0.35,NA,0.108
2017-07-22,9:00,5:00,0.312,0.43,NA,0.131
2017-07-22,9:06,5:06,0.31,0.42,NA,0.127
2017-07-22,9:12,5:12,0.308,0.38,NA,0.115
2017-07-22,9:18,5:18,0.306,0.39,NA,0.118
2017-07-22,9:24,5:24,0.304,0.39,NA,0.119
2017-07-22,9:30,5:30,0.302,0.39,NA,0.118
2017-07-22,9:36,5:36,0.3,0.38,NA,0.115
2017-07-22,9:42,5:42,0.297,0.36,NA,0.109
2017-07-22,9:48,5:48,0.295,0.39,NA,0.119
2017-07-22,9:54,5:54,0.292,0.37,NA,0.113
2017-07-22,10:00,6:00,0.29,0.38,NA,0.116
2017-07-22,10:06,6:06,0.287,0.37,NA,0.114
2017-07-22,10:12,6:12,0.284,0.39,NA,0.118
2017-07-22,10:18,6:18,0.28,0.39,NA,0.12
2017-07-22,10:24,6:24,0.277,0.38,NA,0.117
2017-07-22,10:30,6:30,0.273,0.39,NA,0.118
2017-07-22,10:36,6:36,0.268,0.36,NA,0.111
2017-07-22,10:42,6:42,0.264,0.34,NA,0.105
2017-07-22,10:48,6:48,0.259,0.35,NA,0.108
2017-07-22,10:54,6:54,0.254,0.36,NA,0.111
2017-07-22,11:00,7:00,0.249,0.36,NA,0.109
2017-07-22,11:06,7:06,0.243,0.34,NA,0.104
2017-07-22,11:12,7:12,0.237,0.34,NA,0.105
2017-07-22,11:18,7:18,0.231,0.3,NA,0.09
2017-07-22,11:24,7:24,0.224,0.27,NA,0.083
2017-07-22,11:30,7:30,0.217,0.31,NA,0.093
2017-07-22,11:36,7:36,0.21,0.31,NA,0.094
2017-07-22,11:42,7:42,0.203,0.3,NA,0.091
2017-07-22,11:48,7:48,0.195,0.3,NA,0.09
2017-07-22,11:54,7:54,0.187,0.3,NA,0.09
2017-07-22,12:00,8:00,0.18,0.3,NA,0.092
2017-07-22,12:06,8:06,0.171,0.28,NA,0.086
2017-07-22,12:12,8:12,0.163,0.27,NA,0.081
2017-07-22,12:18,8:18,0.154,0.27,NA,0.082
2017-07-22,12:24,8:24,0.146,0.28,NA,0.085
2017-07-22,12:30,8:30,0.137,0.25,NA,0.076
2017-07-22,12:36,8:36,0.128,0.22,NA,0.067
2017-07-22,12:42,8:42,0.119,0.22,NA,0.067
2017-07-22,12:48,8:48,0.11,0.24,NA,0.073
2017-07-22,12:54,8:54,0.101,0.21,NA,0.063
2017-07-22,13:00,9:00,0.092,0.18,NA,0.055
2017-07-22,13:06,9:06,0.082,0.18,NA,0.054
2017-07-22,13:12,9:12,0.073,0.19,NA,0.058
2017-07-22,13:18,9:18,0.064,0.16,NA,0.05
2017-07-22,13:24,9:24,0.054,0.14,NA,0.043
2017-07-22,13:30,9:30,0.045,0.12,NA,0.035
2017-07-22,13:36,9:36,0.035,0.13,NA,0.038
2017-07-22,13:42,9:42,0.025,0.11,NA,0.032
2017-07-22,13:48,9:48,0.016,0.1,NA,0.029
2017-07-22,13:54,9:54,0.006,0.12,NA,0.035
2017-07-22,14:00,10:00,-0.004,0.12,NA,0.037
2017-07-22,14:06,10:06,-0.013,0.1,NA,0.029
2017-07-22,14:12,10:12,-0.023,0.08,NA,0.025
2017-07-22,14:18,10:18,-0.033,0.11,NA,0.032
2017-07-22,14:24,10:24,-0.042,0.08,NA,0.024
2017-07-22,14:30,10:30,-0.052,0.07,NA,0.022
2017-07-22,14:36,10:36,-0.062,0.06,NA,0.019
2017-07-22,14:42,10:42,-0.071,0.1,NA,0.031
2017-07-22,14:48,10:48,-0.081,0.08,NA,0.025
2017-07-22,14:54,10:54,-0.09,0.06,NA,0.018
2017-07-22,15:00,11:00,-0.099,0.07,NA,0.02
2017-07-22,15:06,11:06,-0.108,0.04,NA,0.013
2017-07-22,15:12,11:12,-0.117,0.04,NA,0.011
2017-07-22,15:18,11:18,-0.125,0,NA,0
2017-07-22,15:24,11:24,-0.133,0,NA,0
2017-07-22,15:30,11:30,-0.141,-0.01,NA,-0.002
2017-07-22,15:36,11:36,-0.149,-0.04,NA,-0.011
2017-07-22,15:42,11:42,-0.156,-0.05,NA,-0.014
2017-07-22,15:48,11:48,-0.163,-0.07,NA,-0.023
2017-07-22,15:54,11:54,-0.169,-0.07,NA,-0.02
2017-07-22,16:00,12:00,-0.175,-0.06,NA,-0.017
2017-07-22,16:06,12:06,-0.18,-0.11,NA,-0.034
2017-07-22,16:12,12:12,-0.185,-0.09,NA,-0.028
2017-07-22,16:18,12:18,-0.189,-0.08,NA,-0.024
2017-07-22,16:24,12:24,-0.192,-0.09,NA,-0.028
2017-07-22,16:30,12:30,-0.195,-0.13,NA,-0.04
2017-07-22,16:36,12:36,-0.197,-0.12,NA,-0.038
2017-07-22,16:42,12:42,-0.198,-0.11,NA,-0.034
2017-07-22,16:48,12:48,-0.199,-0.1,Yes,-0.032
2017-07-22,16:54,12:54,-0.199,-0.11,NA,-0.034
2017-07-22,17:00,13:00,-0.198,-0.14,NA,-0.042
2017-07-22,17:06,13:06,-0.196,-0.1,NA,-0.031
2017-07-22,17:12,13:12,-0.193,-0.09,NA,-0.028
2017-07-22,17:18,13:18,-0.19,-0.11,NA,-0.035
2017-07-22,17:24,13:24,-0.186,-0.11,NA,-0.034
2017-07-22,17:30,13:30,-0.181,-0.12,NA,-0.038
2017-07-22,17:36,13:36,-0.175,-0.13,NA,-0.039
2017-07-22,17:42,13:42,-0.168,-0.1,NA,-0.032
2017-07-22,17:48,13:48,-0.16,-0.1,NA,-0.032
2017-07-22,17:54,13:54,-0.152,-0.08,NA,-0.025
2017-07-22,18:00,14:00,-0.143,-0.04,NA,-0.011
2017-07-22,18:06,14:06,-0.133,-0.06,NA,-0.017
2017-07-22,18:12,14:12,-0.123,-0.04,NA,-0.012
2017-07-22,18:18,14:18,-0.111,-0.02,NA,-0.006
2017-07-22,18:24,14:24,-0.099,-0.02,NA,-0.006
2017-07-22,18:30,14:30,-0.087,0,NA,0
2017-07-22,18:36,14:36,-0.073,0.03,NA,0.008
2017-07-22,18:42,14:42,-0.059,0.05,NA,0.014
2017-07-22,18:48,14:48,-0.044,0.05,NA,0.015
2017-07-22,18:54,14:54,-0.029,0.08,NA,0.023
2017-07-22,19:00,15:00,-0.013,0.04,NA,0.012
2017-07-22,19:06,15:06,0.003,0.08,NA,0.023
2017-07-22,19:12,15:12,0.02,0.11,NA,0.032
2017-07-22,19:18,15:18,0.038,0.14,NA,0.041
2017-07-22,19:24,15:24,0.056,0.14,NA,0.043
2017-07-22,19:30,15:30,0.075,0.15,NA,0.046
2017-07-22,19:36,15:36,0.094,0.2,NA,0.06
2017-07-22,19:42,15:42,0.113,0.22,NA,0.068
2017-07-22,19:48,15:48,0.133,0.23,NA,0.07
2017-07-22,19:54,15:54,0.154,0.22,NA,0.068
2017-07-22,20:00,16:00,0.175,0.26,NA,0.078
2017-07-22,20:06,16:06,0.196,0.28,NA,0.084
2017-07-22,20:12,16:12,0.218,0.3,NA,0.092
2017-07-22,20:18,16:18,0.24,0.28,NA,0.086
2017-07-22,20:24,16:24,0.262,0.36,NA,0.11
2017-07-22,20:30,16:30,0.285,0.37,NA,0.114
2017-07-22,20:36,16:36,0.307,0.4,NA,0.123
2017-07-22,20:42,16:42,0.33,0.4,NA,0.122
2017-07-22,20:48,16:48,0.354,0.41,NA,0.126
2017-07-22,20:54,16:54,0.377,0.48,NA,0.145
2017-07-22,21:00,17:00,0.401,0.51,NA,0.156
2017-07-22,21:06,17:06,0.424,0.49,Yes,0.148
2017-07-22,21:12,17:12,0.448,0.51,NA,0.154
2017-07-22,21:18,17:18,0.472,0.57,NA,0.173
2017-07-22,21:24,17:24,0.496,0.57,NA,0.175
2017-07-22,21:30,17:30,0.52,0.62,NA,0.19
2017-07-22,21:36,17:36,0.543,0.63,NA,0.193
2017-07-22,21:42,17:42,0.567,0.65,NA,0.198
2017-07-22,21:48,17:48,0.59,0.69,NA,0.209
2017-07-22,21:54,17:54,0.613,0.72,NA,0.219
2017-07-22,22:00,18:00,0.636,0.71,NA,0.216
2017-07-22,22:06,18:06,0.658,0.76,NA,0.23
2017-07-22,22:12,18:12,0.68,0.76,NA,0.233
2017-07-22,22:18,18:18,0.702,0.83,NA,0.252
2017-07-22,22:24,18:24,0.723,0.82,NA,0.251
2017-07-22,22:30,18:30,0.744,0.84,NA,0.255
2017-07-22,22:36,18:36,0.764,0.91,NA,0.276
2017-07-22,22:42,18:42,0.783,0.91,NA,0.276
2017-07-22,22:48,18:48,0.802,0.88,NA,0.269
2017-07-22,22:54,18:54,0.821,0.92,NA,0.281
2017-07-22,23:00,19:00,0.839,0.97,NA,0.295
2017-07-22,23:06,19:06,0.856,1.01,NA,0.307
2017-07-22,23:12,19:12,0.872,0.96,NA,0.293
2017-07-22,23:18,19:18,0.888,1,NA,0.306
2017-07-22,23:24,19:24,0.903,0.98,NA,0.3
2017-07-22,23:30,19:30,0.917,1.04,NA,0.318
2017-07-22,23:36,19:36,0.93,1.06,NA,0.324
2017-07-22,23:42,19:42,0.943,1.05,NA,0.32
2017-07-22,23:48,19:48,0.955,1.09,NA,0.333
2017-07-22,23:54,19:54,0.966,1.09,NA,0.333
2017-07-22,0:00,20:00,0.977,1.12,NA,0.341
2017-07-22,0:06,20:06,0.986,1.11,NA,0.339
2017-07-22,0:12,20:12,0.995,1.15,NA,0.35
2017-07-22,0:18,20:18,1.003,1.17,NA,0.357
2017-07-22,0:24,20:24,1.011,1.16,NA,0.352
2017-07-22,0:30,20:30,1.018,1.12,NA,0.342
2017-07-22,0:36,20:36,1.024,1.15,NA,0.349
2017-07-22,0:42,20:42,1.029,1.21,NA,0.368
2017-07-22,0:48,20:48,1.034,1.2,NA,0.366
2017-07-22,0:54,20:54,1.037,1.12,NA,0.342
2017-07-22,1:00,21:00,1.041,1.19,NA,0.362
2017-07-22,1:06,21:06,1.043,1.22,NA,0.372
2017-07-22,1:12,21:12,1.045,1.23,NA,0.376
2017-07-22,1:18,21:18,1.046,1.21,NA,0.369
2017-07-22,1:24,21:24,1.047,1.22,Yes,0.371
2017-07-22,1:30,21:30,1.046,1.2,NA,0.366
2017-07-22,1:36,21:36,1.046,1.16,NA,0.352
2017-07-22,1:42,21:42,1.044,1.18,NA,0.358
2017-07-22,1:48,21:48,1.042,1.16,NA,0.353
2017-07-22,1:54,21:54,1.039,1.17,NA,0.356
2017-07-22,2:00,22:00,1.035,1.17,NA,0.355
2017-07-22,2:06,22:06,1.031,1.17,NA,0.356
2017-07-22,2:12,22:12,1.026,1.19,NA,0.364
2017-07-22,2:18,22:18,1.021,1.18,NA,0.361
2017-07-22,2:24,22:24,1.014,1.16,NA,0.352
2017-07-22,2:30,22:30,1.008,1.19,NA,0.362
2017-07-22,2:36,22:36,1,1.17,NA,0.356
2017-07-22,2:42,22:42,0.992,1.17,NA,0.356
2017-07-22,2:48,22:48,0.983,1.14,NA,0.346
2017-07-22,2:54,22:54,0.974,1.2,NA,0.367
2017-07-22,3:00,23:00,0.964,1.15,NA,0.351
2017-07-22,3:06,23:06,0.953,1.12,NA,0.342
2017-07-22,3:12,23:12,0.942,1.07,NA,0.327
2017-07-22,3:18,23:18,0.93,1.06,NA,0.323
2017-07-22,3:24,23:24,0.918,1.05,NA,0.319
2017-07-22,3:30,23:30,0.906,1.04,NA,0.318
2017-07-22,3:36,23:36,0.893,1.04,NA,0.316
2017-07-22,3:42,23:42,0.879,1.06,NA,0.322
2017-07-22,3:48,23:48,0.865,0.99,NA,0.303
2017-07-22,3:54,23:54,0.851,0.99,NA,0.303
2017-07-23,4:00,0:00,0.837,0.99,NA,0.302
2017-07-23,4:06,0:06,0.822,0.99,NA,0.303
2017-07-23,4:12,0:12,0.807,0.99,NA,0.302
2017-07-23,4:18,0:18,0.792,0.96,NA,0.291
2017-07-23,4:24,0:24,0.777,0.96,NA,0.291
2017-07-23,4:30,0:30,0.761,0.9,NA,0.274
2017-07-23,4:36,0:36,0.746,0.88,NA,0.268
2017-07-23,4:42,0:42,0.731,0.84,NA,0.255
2017-07-23,4:48,0:48,0.715,0.85,NA,0.258
2017-07-23,4:54,0:54,0.7,0.82,NA,0.251
2017-07-23,5:00,1:00,0.685,0.77,NA,0.236
2017-07-23,5:06,1:06,0.67,0.73,NA,0.222
2017-07-23,5:12,1:12,0.655,0.74,NA,0.224
2017-07-23,5:18,1:18,0.64,0.73,NA,0.221
2017-07-23,5:24,1:24,0.626,0.74,NA,0.226
2017-07-23,5:30,1:30,0.611,0.77,NA,0.236
2017-07-23,5:36,1:36,0.597,0.75,NA,0.229
2017-07-23,5:42,1:42,0.584,0.75,NA,0.229
2017-07-23,5:48,1:48,0.57,0.73,NA,0.222
2017-07-23,5:54,1:54,0.557,0.69,NA,0.21
2017-07-23,6:00,2:00,0.544,0.68,NA,0.206
2017-07-23,6:06,2:06,0.532,0.67,NA,0.205
2017-07-23,6:12,2:12,0.52,0.65,NA,0.198
2017-07-23,6:18,2:18,0.508,0.63,NA,0.191
2017-07-23,6:24,2:24,0.496,0.57,NA,0.174
2017-07-23,6:30,2:30,0.485,0.54,NA,0.165
2017-07-23,6:36,2:36,0.474,0.54,NA,0.164
2017-07-23,6:42,2:42,0.464,0.54,NA,0.164
2017-07-23,6:48,2:48,0.454,0.53,NA,0.162
2017-07-23,6:54,2:54,0.444,0.54,NA,0.163
2017-07-23,7:00,3:00,0.434,0.52,NA,0.158
2017-07-23,7:06,3:06,0.425,0.52,NA,0.159
2017-07-23,7:12,3:12,0.416,0.53,NA,0.162
2017-07-23,7:18,3:18,0.408,0.53,NA,0.162
2017-07-23,7:24,3:24,0.4,0.54,NA,0.163
2017-07-23,7:30,3:30,0.392,0.55,NA,0.167
2017-07-23,7:36,3:36,0.384,0.54,NA,0.163
2017-07-23,7:42,3:42,0.377,0.51,NA,0.155
2017-07-23,7:48,3:48,0.37,0.53,NA,0.16
2017-07-23,7:54,3:54,0.363,0.49,NA,0.149
2017-07-23,8:00,4:00,0.357,0.48,NA,0.145
2017-07-23,8:06,4:06,0.351,0.5,NA,0.151
2017-07-23,8:12,4:12,0.345,0.48,NA,0.146
2017-07-23,8:18,4:18,0.34,0.46,NA,0.141
2017-07-23,8:24,4:24,0.335,0.49,NA,0.148
2017-07-23,8:30,4:30,0.33,0.49,NA,0.149
2017-07-23,8:36,4:36,0.325,0.48,NA,0.145
2017-07-23,8:42,4:42,0.321,0.45,NA,0.138
2017-07-23,8:48,4:48,0.317,0.46,NA,0.141
2017-07-23,8:54,4:54,0.314,0.46,NA,0.14
2017-07-23,9:00,5:00,0.311,0.45,NA,0.136
2017-07-23,9:06,5:06,0.308,0.42,NA,0.129
2017-07-23,9:12,5:12,0.305,0.41,NA,0.126
2017-07-23,9:18,5:18,0.303,0.45,NA,0.136
2017-07-23,9:24,5:24,0.3,0.41,NA,0.124
2017-07-23,9:30,5:30,0.298,0.41,Yes,0.125
2017-07-23,9:36,5:36,0.297,0.45,NA,0.138
2017-07-23,9:42,5:42,0.295,0.47,NA,0.144
2017-07-23,9:48,5:48,0.294,0.48,NA,0.145
2017-07-23,9:54,5:54,0.292,0.45,NA,0.136
2017-07-23,10:00,6:00,0.291,0.48,NA,0.146
2017-07-23,10:06,6:06,0.29,0.45,NA,0.137
2017-07-23,10:12,6:12,0.289,0.44,NA,0.134
2017-07-23,10:18,6:18,0.288,0.43,NA,0.131
2017-07-23,10:24,6:24,0.286,0.42,NA,0.129
2017-07-23,10:30,6:30,0.285,0.44,NA,0.135
2017-07-23,10:36,6:36,0.284,0.47,NA,0.143
2017-07-23,10:42,6:42,0.283,0.46,NA,0.14
2017-07-23,10:48,6:48,0.281,0.46,NA,0.141
2017-07-23,10:54,6:54,0.279,0.44,NA,0.133
2017-07-23,11:00,7:00,0.277,0.43,NA,0.13
2017-07-23,11:06,7:06,0.275,0.47,NA,0.144
2017-07-23,11:12,7:12,0.273,0.46,NA,0.141
2017-07-23,11:18,7:18,0.27,0.48,NA,0.147
2017-07-23,11:24,7:24,0.267,0.47,NA,0.144
2017-07-23,11:30,7:30,0.264,0.48,NA,0.146
2017-07-23,11:36,7:36,0.261,0.43,NA,0.131
2017-07-23,11:42,7:42,0.257,0.43,NA,0.131
2017-07-23,11:48,7:48,0.253,0.45,NA,0.136
2017-07-23,11:54,7:54,0.249,0.46,NA,0.141
2017-07-23,12:00,8:00,0.244,0.48,NA,0.146
2017-07-23,12:06,8:06,0.239,0.45,NA,0.138
2017-07-23,12:12,8:12,0.234,0.46,NA,0.139
2017-07-23,12:18,8:18,0.228,0.44,NA,0.134
2017-07-23,12:24,8:24,0.222,0.43,NA,0.13
2017-07-23,12:30,8:30,0.216,0.45,NA,0.137
2017-07-23,12:36,8:36,0.21,0.47,NA,0.142
2017-07-23,12:42,8:42,0.203,0.47,NA,0.144
2017-07-23,12:48,8:48,0.196,0.46,NA,0.14
2017-07-23,12:54,8:54,0.189,0.43,NA,0.13
2017-07-23,13:00,9:00,0.182,0.43,NA,0.13
2017-07-23,13:06,9:06,0.174,0.42,NA,0.129
2017-07-23,13:12,9:12,0.166,0.42,NA,0.127
2017-07-23,13:18,9:18,0.159,0.42,NA,0.129
2017-07-23,13:24,9:24,0.151,0.38,NA,0.116
2017-07-23,13:30,9:30,0.143,0.38,NA,0.117
2017-07-23,13:36,9:36,0.134,0.38,NA,0.115
2017-07-23,13:42,9:42,0.126,0.36,NA,0.11
2017-07-23,13:48,9:48,0.118,0.35,NA,0.108
2017-07-23,13:54,9:54,0.109,0.35,NA,0.107
2017-07-23,14:00,10:00,0.101,0.36,NA,0.109
2017-07-23,14:06,10:06,0.092,0.35,NA,0.106
2017-07-23,14:12,10:12,0.083,0.31,NA,0.095
2017-07-23,14:18,10:18,0.074,0.31,NA,0.093
2017-07-23,14:24,10:24,0.065,0.3,NA,0.091
2017-07-23,14:30,10:30,0.057,0.32,NA,0.097
2017-07-23,14:36,10:36,0.048,0.28,NA,0.086
2017-07-23,14:42,10:42,0.039,0.3,NA,0.09
2017-07-23,14:48,10:48,0.03,0.26,NA,0.079
2017-07-23,14:54,10:54,0.021,0.22,NA,0.068
2017-07-23,15:00,11:00,0.012,0.22,NA,0.068
2017-07-23,15:06,11:06,0.002,0.25,NA,0.076
2017-07-23,15:12,11:12,-0.007,0.24,NA,0.073
2017-07-23,15:18,11:18,-0.016,0.21,NA,0.063
2017-07-23,15:24,11:24,-0.025,0.19,NA,0.058
2017-07-23,15:30,11:30,-0.033,0.21,NA,0.064
2017-07-23,15:36,11:36,-0.042,0.17,NA,0.052
2017-07-23,15:42,11:42,-0.051,0.14,NA,0.042
2017-07-23,15:48,11:48,-0.06,0.14,NA,0.044
2017-07-23,15:54,11:54,-0.068,0.16,NA,0.048
2017-07-23,16:00,12:00,-0.076,0.13,NA,0.04
2017-07-23,16:06,12:06,-0.084,0.14,NA,0.041
2017-07-23,16:12,12:12,-0.092,0.12,NA,0.037
2017-07-23,16:18,12:18,-0.1,0.13,NA,0.04
2017-07-23,16:24,12:24,-0.107,0.12,NA,0.035
2017-07-23,16:30,12:30,-0.114,0.06,NA,0.018
2017-07-23,16:36,12:36,-0.12,0.08,NA,0.024
2017-07-23,16:42,12:42,-0.126,0.09,NA,0.027
2017-07-23,16:48,12:48,-0.132,0.07,NA,0.022
2017-07-23,16:54,12:54,-0.137,0.08,NA,0.024
2017-07-23,17:00,13:00,-0.141,0.08,NA,0.025
2017-07-23,17:06,13:06,-0.145,0.07,NA,0.021
2017-07-23,17:12,13:12,-0.149,0.05,NA,0.014
2017-07-23,17:18,13:18,-0.152,0.02,NA,0.006
2017-07-23,17:24,13:24,-0.154,0.06,NA,0.017
2017-07-23,17:30,13:30,-0.155,0.07,NA,0.021
2017-07-23,17:36,13:36,-0.156,0.01,Yes,0.002
2017-07-23,17:42,13:42,-0.156,0.02,NA,0.005
2017-07-23,17:48,13:48,-0.155,0.02,NA,0.006
2017-07-23,17:54,13:54,-0.154,-0.01,NA,-0.003
2017-07-23,18:00,14:00,-0.151,0.01,NA,0.003
2017-07-23,18:06,14:06,-0.148,-0.01,NA,-0.004
2017-07-23,18:12,14:12,-0.145,0.01,NA,0.004
2017-07-23,18:18,14:18,-0.14,-0.02,NA,-0.005
2017-07-23,18:24,14:24,-0.135,0.01,NA,0.004
2017-07-23,18:30,14:30,-0.129,0.02,NA,0.007
2017-07-23,18:36,14:36,-0.122,0.02,NA,0.006
2017-07-23,18:42,14:42,-0.114,0.07,NA,0.021
2017-07-23,18:48,14:48,-0.106,0.07,NA,0.02
2017-07-23,18:54,14:54,-0.097,0.02,NA,0.007
2017-07-23,19:00,15:00,-0.087,0.05,NA,0.015
2017-07-23,19:06,15:06,-0.077,0.09,NA,0.027
2017-07-23,19:12,15:12,-0.066,0.12,NA,0.037
2017-07-23,19:18,15:18,-0.054,0.11,NA,0.034
2017-07-23,19:24,15:24,-0.041,0.1,NA,0.029
2017-07-23,19:30,15:30,-0.028,0.14,NA,0.041
2017-07-23,19:36,15:36,-0.015,0.15,NA,0.045
2017-07-23,19:42,15:42,0,0.15,NA,0.047
2017-07-23,19:48,15:48,0.015,0.17,NA,0.051
2017-07-23,19:54,15:54,0.03,0.19,NA,0.058
2017-07-23,20:00,16:00,0.046,0.22,NA,0.068
2017-07-23,20:06,16:06,0.063,0.2,NA,0.06
2017-07-23,20:12,16:12,0.08,0.21,NA,0.064
2017-07-23,20:18,16:18,0.097,0.22,NA,0.068
2017-07-23,20:24,16:24,0.115,0.26,NA,0.079
2017-07-23,20:30,16:30,0.134,0.3,NA,0.092
2017-07-23,20:36,16:36,0.153,0.3,NA,0.091
2017-07-23,20:42,16:42,0.172,0.31,NA,0.093
2017-07-23,20:48,16:48,0.192,0.39,NA,0.119
2017-07-23,20:54,16:54,0.212,0.38,NA,0.115
2017-07-23,21:00,17:00,0.233,0.41,NA,0.124
2017-07-23,21:06,17:06,0.253,0.42,NA,0.128
2017-07-23,21:12,17:12,0.275,0.47,NA,0.142
2017-07-23,21:18,17:18,0.296,0.47,NA,0.143
2017-07-23,21:24,17:24,0.318,0.49,NA,0.149
2017-07-23,21:30,17:30,0.34,0.54,NA,0.164
2017-07-23,21:36,17:36,0.363,0.54,NA,0.165
2017-07-23,21:42,17:42,0.385,0.57,NA,0.174
2017-07-23,21:48,17:48,0.408,0.6,NA,0.183
2017-07-23,21:54,17:54,0.431,0.63,Yes,0.193
2017-07-23,22:00,18:00,0.454,0.66,NA,0.202
2017-07-23,22:06,18:06,0.477,0.67,NA,0.205
2017-07-23,22:12,18:12,0.5,0.71,NA,0.217
2017-07-23,22:18,18:18,0.523,0.75,NA,0.229
2017-07-23,22:24,18:24,0.546,0.76,NA,0.233
2017-07-23,22:30,18:30,0.568,0.76,NA,0.232
2017-07-23,22:36,18:36,0.591,0.76,NA,0.231
2017-07-23,22:42,18:42,0.613,0.79,NA,0.241
2017-07-23,22:48,18:48,0.635,0.8,NA,0.245
2017-07-23,22:54,18:54,0.657,0.86,NA,0.261
2017-07-23,23:00,19:00,0.679,0.87,NA,0.264
2017-07-23,23:06,19:06,0.7,0.9,NA,0.275
2017-07-23,23:12,19:12,0.72,0.93,NA,0.284
2017-07-23,23:18,19:18,0.74,0.94,NA,0.286
2017-07-23,23:24,19:24,0.76,0.94,NA,0.287
2017-07-23,23:30,19:30,0.779,1,NA,0.305
2017-07-23,23:36,19:36,0.797,1.03,NA,0.314
2017-07-23,23:42,19:42,0.815,1.06,NA,0.324
2017-07-23,23:48,19:48,0.832,1.07,NA,0.325
2017-07-23,23:54,19:54,0.849,1.07,NA,0.326
2017-07-23,0:00,20:00,0.864,1.13,NA,0.343
2017-07-23,0:06,20:06,0.879,1.14,NA,0.347
2017-07-23,0:12,20:12,0.894,1.16,NA,0.352
2017-07-23,0:18,20:18,0.907,1.17,NA,0.357
2017-07-23,0:24,20:24,0.92,1.19,NA,0.363
2017-07-23,0:30,20:30,0.932,1.21,NA,0.37
2017-07-23,0:36,20:36,0.943,1.2,NA,0.367
2017-07-23,0:42,20:42,0.954,1.21,NA,0.368
2017-07-23,0:48,20:48,0.963,1.24,NA,0.378
2017-07-23,0:54,20:54,0.972,1.24,NA,0.379
2017-07-23,1:00,21:00,0.98,1.25,NA,0.38
2017-07-23,1:06,21:06,0.988,1.29,NA,0.392
2017-07-23,1:12,21:12,0.995,1.27,NA,0.387
2017-07-23,1:18,21:18,1,1.26,NA,0.384
2017-07-23,1:24,21:24,1.006,1.28,NA,0.391
2017-07-23,1:30,21:30,1.01,1.29,NA,0.393
2017-07-23,1:36,21:36,1.014,1.31,NA,0.4
2017-07-23,1:42,21:42,1.017,1.31,NA,0.398
2017-07-23,1:48,21:48,1.02,1.32,NA,0.403
2017-07-23,1:54,21:54,1.021,1.33,NA,0.406
